,lon,lat,Penetratable_Canopy_Cover,height_m,Plant_Area_Index,Height_Diversity,Foliage_Clumping,Gap_probability,canopy_cover_pct,Colour
263,-10.83414857,7.741957144,0.967345953,22.31,2.620394468,2.789083719,1,0.269076616,0.729496896,red
264,-10.83383908,7.742377526,0.970711291,34.66,-9999,-9999,1,-9999,-9999,black
265,-10.83353724,7.742797159,0.923486888,23.21,-9999,-9999,1,-9999,-9999,black
266,-10.83322818,7.74321751,0.978929996,25.84,5.149034977,3.170902014,1,0.075807981,0.922388434,red
267,-10.83292493,7.743637292,0.936160445,24.68,-9999,-9999,1,-9999,-9999,black
268,-10.83262591,7.744056657,0.955305636,24.3,2.63188982,3.130928993,1,0.267531484,0.731039107,red
269,-10.83233178,7.744475543,0.930995822,8.14,0.551332533,2.031636477,1,0.758657157,0.240871847,red
270,-10.83202443,7.744895733,0.946469724,9.38,0.690533698,2.209087372,1,0.707553566,0.29187572,red
271,-10.83172294,7.745315344,0.920265257,6.05,0.478213966,1.69444859,1,0.786962628,0.212621629,red
272,-10.83142243,7.745734855,0.902370572,4.71,0.212524086,1.461543918,1,0.899002194,0.100800723,red
273,-10.83111807,7.746154742,0.95386672,8.52,0.508984089,2.116308928,1,0.774924517,0.224636257,red
274,-10.83081667,7.746574333,0.932635128,5.15,0.322168648,1.562644243,1,0.850952208,0.148756906,red
275,-10.8305136,7.746994083,0.815468192,6.57,0.493343532,1.824379206,1,0.781020343,0.218552321,red
276,-10.83020643,7.747414232,0.971781909,12.07,2.72497797,2.386664629,1,0.255341619,0.743205249,red
277,-10.82990401,7.747833901,0.944559455,8.67,1.142834902,2.04315567,1,0.564093828,0.435055554,red
278,-10.82960477,7.748253247,0.913905978,7.8,0.917165399,2.006075382,1,0.63161242,0.367668718,red
279,-10.82929932,7.748673195,0.915455699,15.18,2.21916461,2.665413618,1,0.328982174,0.669708431,red
280,-10.82898933,7.749093578,0.962716341,16.89,2.245591402,2.732474804,1,0.324655384,0.674026787,red
281,-10.82868537,7.749513354,0.95984304,15.25,1.899674296,2.637868643,1,0.386086345,0.612715662,red
282,-10.82838555,7.749932706,0.808914244,4.32,0.005295624,0.897536278,1,0.997350514,0.002644303,red
283,-10.8280841,7.750352203,0.913893163,5.98,0.181073532,1.629819155,1,0.913279057,0.086551704,red
284,-10.82778589,7.750771364,0.920725644,9.15,1.302960038,2.159597635,1,0.520610154,0.478454381,red
285,-10.8274811,7.751191155,0.969429195,15.77,3.973511696,2.665709734,1,0.13660793,0.86170727,red
286,-10.82717568,7.751610989,0.965268552,12.93,1.329079628,2.261570215,1,0.513842225,0.485209137,red
287,-10.82687149,7.752030682,0.974985957,21.45,4.974386215,2.979522943,1,0.082739688,0.915470421,red
288,-10.82656935,7.752450155,0.969747782,10.27,1.457774401,2.209221601,1,0.481758535,0.517230213,red
289,-10.82626578,7.75286975,0.943756282,10.64,1.689658165,2.260693312,1,0.428921729,0.569963932,red
290,-10.8259628,7.753289271,0.939901233,11.96,1.433569551,2.411593676,1,0.48763594,0.511364281,red
291,-10.82566071,7.753708687,0.872692168,7.61,0.262354881,1.97735858,1,0.876837254,0.12292245,red
292,-10.82535778,7.75412817,0.949856997,6.05,0.220832571,1.780828953,1,0.895268023,0.10452763,red
293,-10.82505463,7.754547661,0.808159053,6.65,0.595943034,1.822594523,1,0.741890132,0.257606179,red
294,-10.82474668,7.754967609,0.970644712,18.39,4.029747486,2.741232872,1,0.132813022,0.865494847,red
295,-10.82444922,7.755386605,0.930226862,7.73,0.556338251,2.048195124,1,0.756757081,0.242768288,red
296,-10.82414942,7.755805818,0.94929564,11.22,0.660863161,2.39811182,1,0.718149424,0.281300575,red
297,-10.82384809,7.756225172,0.944146454,12.07,0.828540087,2.40651679,1,0.66028744,0.339049667,red
298,-10.82354258,7.756644926,0.963261247,11.1,1.89339149,2.276189089,1,0.387303501,0.611500919,red
299,-10.82323653,7.757064723,0.957109869,11.93,1.736245155,2.358274221,1,0.41902703,0.579839349,red
300,-10.82293234,7.757484326,0.947281718,9.93,0.891339362,2.235911131,1,0.639837503,0.359459698,red
301,-10.82263272,7.757903471,0.93912077,6.01,0.154847547,1.917605042,1,0.925357461,0.074496865,red
302,-10.82232789,7.758323121,0.956849515,9.35,1.364237189,2.0994277,1,0.50487107,0.494162798,red
303,-10.82202552,7.758742521,0.857946336,4.59,0.022739474,1.706071615,1,0.988672674,0.01130522,red
304,-10.82172558,7.759161675,0.938228846,10.39,2.17307353,2.243231773,1,0.336666971,0.662038684,red
305,-10.82142478,7.759580907,0.970353544,13.22,3.608693838,2.46677804,1,0.164002329,0.834366381,red
306,-10.8211176,7.760000764,0.95378989,14.57,4.065570831,2.508342028,1,0.130450711,0.867852569,red
307,-10.8208132,7.760420342,0.964227438,9.46,2.239836216,2.088774204,1,0.325592846,0.673091233,red
308,-10.82051191,7.760839609,0.834005356,4.59,0.012719257,1.037410498,1,0.993648171,0.006339409,red
309,-10.82020748,7.761259184,0.955176532,16.82,4.443276405,2.693811655,1,0.107961394,0.890298009,red
310,-10.81990674,7.761678392,0.796673357,7.48,0.158926666,1.93761611,1,0.923468411,0.076382264,red
311,-10.81960155,7.762098036,0.844753921,7.05,0.468315721,1.934826016,1,0.790874779,0.208717182,red
312,-10.81929231,7.762518074,0.964509845,12.3,2.837137938,2.314696074,1,0.241389766,0.757130027,red
313,-10.81898598,7.762937817,0.850503504,8.18,0.986741602,1.974399567,1,0.609976172,0.389262795,red
314,-10.81867872,7.763357644,0.972798347,12.18,3.089796782,2.357854843,1,0.212690189,0.785773635,red
315,-10.81837724,7.763776888,0.818839729,3.8,0.048309527,1.521910906,1,0.976088524,0.023864811,red
316,-10.81807472,7.76419622,0.939872742,3.61,0.181122661,1.411492705,1,0.913256586,0.086574137,red
317,-10.81777187,7.764615569,0.845244408,3.54,0.054849047,1.588719964,1,0.97289598,0.027051164,red
318,-10.81746955,7.765034849,0.938367009,4.96,0.218769118,1.528558373,1,0.896193981,0.10360349,red
319,-10.81716458,7.765454367,0.956855416,7.25,3.183612347,1.769375324,1,0.202925161,0.79551965,red
320,-10.8168592,7.765873906,0.897798002,6.32,0.353453368,1.812319398,1,0.837719321,0.161964044,red
321,-10.81655688,7.766293118,0.849950254,10.61,1.284155607,2.22786212,1,0.525537908,0.473536432,red
322,-10.81625125,7.766712606,0.948961556,17.01,4.070122719,2.669384003,1,0.130153641,0.868149281,red
323,-10.81595262,7.767131303,0.845740736,4.07,0.059228271,1.544461727,1,0.970763862,0.029179092,red
324,-10.8156471,7.76755065,0.944491804,10.17,0.68835634,2.280680418,1,0.708325922,0.291105062,red
325,-10.81533771,7.767970344,0.903846502,5.34,0.340942532,1.646922827,1,0.842986345,0.156707317,red
326,-10.81472519,7.768809006,0.964823663,10.57,3.740230799,2.076131105,1,0.153543577,0.844805062,red
327,-10.80199665,7.786384692,0.961789906,11.96,2.868985176,2.342877865,1,0.237569228,0.760943592,red
328,-10.80169889,7.786802743,0.819167674,3.84,0.049734078,1.446435332,1,0.975392222,0.024559807,red
329,-10.80139332,7.787221568,0.913737178,8.67,0.603398561,2.174594879,1,0.739124477,0.260366678,red
330,-10.80108522,7.787640641,0.971903861,14.81,2.16321826,2.523809671,1,0.338333547,0.660375834,red
331,-10.8007736,7.788060058,0.936089635,12.75,3.340965748,2.363226652,1,0.187542915,0.810872316,red
332,-10.80046668,7.788479003,0.940901458,8.77,1.15081799,2.095508575,1,0.56184262,0.437302768,red
333,-10.8001583,7.788898086,0.966370583,15.89,2.621104717,2.609825611,1,0.268981248,0.72959286,red
334,-10.79984698,7.789317448,0.935812056,21.61,2.511122465,2.890625954,1,0.284217626,0.714386225,red
335,-10.79953523,7.789736838,0.932306051,10.31,1.029721737,2.211976051,1,0.596982777,0.402231157,red
336,-10.79922713,7.790155852,0.967219412,14.13,2.747823477,2.491852522,1,0.252436191,0.746105731,red
337,-10.79891628,7.790575119,0.948968232,16.68,0.817915797,2.795943499,1,0.663811445,0.335532814,red
338,-10.7986152,7.790993399,0.835919857,10.09,1.411422729,2.240258217,1,0.493076712,0.505934536,red
339,-10.79831425,7.791411644,0.96527952,12.03,2.456005096,2.299582481,1,0.292174995,0.706444442,red
340,-10.8483105,7.713129847,0.938649237,17.69,3.943973303,2.79988122,1,0.138714135,0.859823763,red
341,-10.84800421,7.713550415,0.985600829,17.69,3.051056623,2.768226862,1,0.216942608,0.781728089,red
342,-10.84770618,7.713970532,0.974315822,21.02,4.490736008,2.952264309,1,0.10548503,0.89299643,red
343,-10.84740157,7.714391016,0.956108689,41.7,-9999,-9999,1,-9999,-9999,black
344,-10.8471013,7.714811312,0.988615096,23.86,4.235028267,3.025768757,1,0.11989788,0.878608048,red
345,-10.84679561,7.715231956,0.946108103,27.68,1.709286928,3.123697281,1,0.424817026,0.574206531,red
346,-10.84648312,7.715652973,0.927662015,26.55,3.819463491,3.228849649,1,0.147639871,0.850913167,red
347,-10.8461852,7.71607319,0.970839322,20.3,4.45431757,2.947906971,1,0.107426748,0.891058028,red
348,-10.84588444,7.716493562,0.969843209,18.39,-9999,-9999,1,-9999,-9999,black
349,-10.84557928,7.716914171,0.97648263,28.28,4.315963745,3.266575813,1,0.11513482,0.883363008,red
350,-10.84527877,7.717334523,0.959086418,28.61,3.838561773,3.278476,1,0.146234378,0.85231626,red
351,-10.8449847,7.717754514,0.944760084,17.79,3.020935297,2.715649128,1,0.22024028,0.778436005,red
352,-10.84467494,7.718175362,0.960187197,33.63,4.24981308,3.284624577,1,0.119013324,0.879491091,red
353,-10.8443776,7.718595522,0.93946588,20.22,1.265324354,2.923006296,1,0.530604661,0.468598455,red
354,-10.84407387,7.719016023,0.988169074,35.97,3.463600636,3.317801237,1,0.176445156,0.822156787,red
355,-10.8437716,7.719436435,0.946930885,16.19,2.636436701,2.577363729,1,0.267012477,0.731743217,red
356,-10.84346883,7.719856865,0.948887646,30.96,4.68054533,3.17621994,1,0.095918901,0.902546346,red
357,-10.84316093,7.720277565,0.940426767,21.62,-9999,-9999,1,-9999,-9999,black
358,-10.8428589,7.72069793,0.961875975,13.09,3.325867176,2.422908306,1,0.189046666,0.80957669,red
359,-10.84256115,7.721118048,0.950131595,26.73,4.46784544,3.21228838,1,0.106701344,0.891782224,red
360,-10.84225845,7.721538422,0.945860982,8.44,0.454282522,2.081959248,1,0.796500504,0.203154027,red
361,-10.84195428,7.721958862,0.950788677,21.02,3.278458118,2.802633762,1,0.19358927,0.80504179,red
362,-10.84165129,7.722379219,0.952948511,35,-9999,-9999,1,-9999,-9999,black
363,-10.84134715,7.722799621,0.947335422,30.47,4.734671593,3.202349663,1,0.093353555,0.905107319,red
364,-10.84104364,7.723219969,0.953232825,23.75,4.230518818,2.985056639,1,0.120168976,0.878337443,red
365,-10.84073782,7.723640424,0.970572054,17.17,3.652409077,2.693277359,1,0.160524294,0.838050663,red
366,-10.84043813,7.724060519,0.946383536,25.12,4.166497707,3.057653666,1,0.124084651,0.874428451,red
367,-10.84013966,7.724480523,0.961550176,20.61,3.379510403,2.928881407,1,0.184035152,0.814579666,red
368,-10.83983323,7.724900939,0.974791527,21.31,3.088309526,2.924679756,1,0.212932408,0.785731494,red
369,-10.8395286,7.725321229,0.948314905,9.15,2.269571066,2.038317919,1,0.320871294,0.677975833,red
370,-10.8392228,7.725741556,0.949619949,33.09,4.065315247,3.213958025,1,0.130534992,0.867989063,red
371,-10.8389209,7.726161641,0.97338891,29.03,4.776452541,3.28904748,1,0.09142033,0.907037318,red
372,-10.83861848,7.72658165,0.966175377,29.25,4.734827995,3.289998531,1,0.093346246,0.905114651,red
373,-10.83832006,7.727001385,0.905984342,14.55,3.67480588,2.572588921,1,0.158733711,0.839838207,red
374,-10.83801661,7.727421362,0.939007401,23.4,3.072285891,3.02825141,1,0.214648157,0.784018695,red
375,-10.83771166,7.727841386,0.987984776,29.05,5.596981525,3.313472509,1,0.060612787,0.93779254,red
376,-10.83740986,7.728261203,0.953189254,12.44,2.998553514,2.388896227,1,0.222723052,0.775957525,red
377,-10.83710649,7.728681068,0.978092492,22.18,4.196314812,2.98278451,1,0.122245364,0.876264632,red
378,-10.83680272,7.729100917,0.9583866,37.74,5.363855362,3.324346066,1,0.068119749,0.930298388,red
379,-10.83649694,7.729520838,0.963372707,30.93,4.374090195,3.32292676,1,0.111831278,0.886661053,red
380,-10.83619485,7.729940515,0.9786461,29.31,2.802410364,3.231830597,1,0.245713815,0.753005743,red
381,-10.83589296,7.730360138,0.937754691,18.51,4.59958601,2.844168425,1,0.09988822,0.898583829,red
382,-10.83558685,7.730779949,0.969225049,34.97,4.129146099,3.28260994,1,0.126427829,0.872089267,red
383,-10.83528143,7.731199678,0.942103684,24.01,4.064220428,3.104110718,1,0.130606592,0.867917657,red
384,-10.83497847,7.731619225,0.958055556,35.56,-9999,-9999,1,-9999,-9999,black
385,-10.8346787,7.732038555,0.940896988,18.25,3.357155561,2.787106276,1,0.186107293,0.812511146,red
386,-10.83437536,7.732458039,0.986622989,25.46,2.60243082,3.055004358,1,0.271599174,0.727164388,red
387,-10.83407015,7.732877586,0.966627419,27.75,-9999,-9999,1,-9999,-9999,black
388,-10.83376848,7.733296905,0.974185288,26.59,3.375068665,2.960158348,1,0.184445038,0.814170599,red
389,-10.83346728,7.733716166,0.943549871,15.63,4.060246468,2.677535772,1,0.130866811,0.8676579,red
390,-10.83316161,7.73413564,0.953731358,33.13,4.240478992,3.282771349,1,0.11957103,0.878934503,red
391,-10.83285531,7.734555124,0.964927673,19.45,3.314637184,2.909621477,1,0.190113038,0.80851227,red
392,-10.83255064,7.734974494,0.962587297,18.18,4.831272125,2.759052038,1,0.088944435,0.909509122,red
393,-10.83224568,7.735393859,0.959905982,20.56,3.170087099,2.939605236,1,0.204387292,0.79426223,red
394,-10.83194303,7.735813079,0.97323221,13.27,3.593183279,2.262820721,1,0.165357351,0.833225906,red
395,-10.83163913,7.736232352,0.96490109,23.4,4.366713524,3.011627674,1,0.112245262,0.886247873,red
396,-10.83133946,7.736651381,0.974560022,36.31,4.190676212,3.282892227,1,0.122591123,0.87591958,red
397,-10.83104006,7.737070386,0.966592193,18.39,1.950564027,2.679916382,1,0.376461238,0.622480392,red
398,-10.83073098,7.737489913,0.937273502,35.34,-9999,-9999,1,-9999,-9999,black
399,-10.83043011,7.737908987,0.969081581,24.84,5.371400356,3.141323566,1,0.067862846,0.930554986,red
400,-10.83012249,7.73832843,0.974587202,21.38,3.730858564,2.921989679,1,0.154339448,0.844225168,red
401,-10.8298206,7.738747561,0.955671728,22.93,2.665521622,3.01094079,1,0.263151139,0.735598207,red
402,-10.82951534,7.739166881,0.967187464,19.21,2.7692101,2.641511917,1,0.249833837,0.748892903,red
403,-10.82921365,7.739586014,0.953954756,11.97,2.500718355,2.332991838,1,0.285793692,0.712994099,red
404,-10.82891357,7.740005067,0.95145756,17.62,3.329362869,2.724959135,1,0.188716069,0.80990696,red
405,-10.82861259,7.740424183,0.989164472,13.6,1.165288925,2.520528555,1,0.557866812,0.441382796,red
406,-10.82830211,7.740843837,0.949036956,25.85,2.747017622,3.086143494,1,0.25262627,0.746105194,red
407,-10.82800713,7.741262659,0.941775799,13.05,0.471432507,2.568999052,1,0.789688289,0.209954783,red
408,-10.82769289,7.74168256,0.965569913,22.52,2.427732706,2.917084217,1,0.296434164,0.702371716,red
409,-10.82738568,7.742102097,0.962303519,31.87,-9999,-9999,1,-9999,-9999,black
410,-10.82708953,7.742521049,0.940819204,18.59,3.601116657,2.871920586,1,0.16470167,0.833880603,red
411,-10.82678405,7.742940536,0.977738321,32.47,-9999,-9999,1,-9999,-9999,black
412,-10.82649261,7.743359275,0.955817997,30.32,-9999,-9999,1,-9999,-9999,black
413,-10.82619934,7.743778134,0.865981221,13.68,1.211372137,2.511879206,1,0.54513824,0.454089731,red
414,-10.82589668,7.744197529,0.965356112,12.42,2.310770273,2.39651823,1,0.31431821,0.684518039,red
415,-10.82559123,7.744617097,0.987002134,12.3,3.202064991,2.294298887,1,0.201139927,0.797504246,red
416,-10.82528362,7.745036804,0.980425656,6.92,0.352880716,1.880274773,1,0.837997377,0.161727682,red
417,-10.82498251,7.745456175,0.972534478,7.63,0.592084229,1.97351563,1,0.743381858,0.256182581,red
418,-10.82468082,7.745875595,0.966456771,9.11,0.683278263,2.194782972,1,0.710191965,0.289316148,red
419,-10.82438104,7.746294931,0.984994829,12.78,2.088726759,2.438560486,1,0.351291507,0.647607505,red
420,-10.82407708,7.746714513,0.916948676,5.63,0.603839755,1.717191577,1,0.739017904,0.260539174,red
421,-10.8237685,7.747134368,0.937877893,13.01,1.009214044,2.518126011,1,0.603225052,0.396101534,red
422,-10.8234702,7.747553677,0.81478858,10.21,0.633328974,2.252188444,1,0.728183031,0.271355629,red
423,-10.82316529,7.747973366,0.943157017,11.43,1.934394717,2.333824396,1,0.379522413,0.619424522,red
424,-10.82286126,7.748393022,0.944736063,8.07,0.249912694,2.071446419,1,0.882347941,0.117452353,red
425,-10.82255469,7.748812835,0.956636727,11.02,1.395841479,2.293608189,1,0.497028857,0.502117515,red
426,-10.82225284,7.749232406,0.842484772,8.56,0.607611835,2.081297874,1,0.737623036,0.261931688,red
427,-10.82195504,7.749651771,0.851395607,3.7,0.008795468,0.636514187,1,0.995604455,0.004388062,red
428,-10.82165677,7.750071177,0.959359467,5.23,0.302063018,1.592837572,1,0.859599888,0.140161842,red
429,-10.82134575,7.750491297,0.948362947,15.36,1.084926367,2.692183971,1,0.580778778,0.418509752,red
430,-10.82103879,7.750911209,0.956814885,11.89,1.375300884,2.369099855,1,0.502168596,0.496986568,red
431,-10.82073393,7.75133102,0.931297958,13.35,1.825365305,2.534588337,1,0.400823444,0.598159671,red
432,-10.82042979,7.751750806,0.951061308,13.5,2.680443048,2.480243206,1,0.261191905,0.737554252,red
433,-10.82012638,7.752170565,0.92931205,14.14,3.027942419,2.572985649,1,0.219468877,0.779206514,red
434,-10.81982851,7.752590033,0.897004068,8.56,0.578545749,2.037164688,1,0.748439729,0.251133382,red
435,-10.81952863,7.75300962,0.926543772,7.07,0.775596082,1.86180234,1,0.678102195,0.321351528,red
436,-10.81922316,7.753429522,0.8451069,14.65,1.513537049,2.587536335,1,0.468576938,0.530521214,red
437,-10.81892437,7.753849065,0.881577134,7.09,0.12316443,1.874493957,1,0.940177202,0.059721269,red
438,-10.81861988,7.754268925,0.929903507,8,0.742480397,2.016258478,1,0.689442992,0.310029984,red
439,-10.81831471,7.754688827,0.846786022,10.98,1.202713132,2.30783534,1,0.547507644,0.45172447,red
440,-10.81801258,7.755108564,0.95829314,8.44,0.924002409,2.047969818,1,0.629526973,0.369844317,red
441,-10.81770531,7.755528583,0.866644561,11.93,1.213598371,2.368883133,1,0.544530869,0.454696238,red
442,-10.81740627,7.75594815,0.848139882,6.84,0.637894452,1.843560338,1,0.726519883,0.273016006,red
443,-10.81709602,7.756368329,0.971007884,19.6,3.349910736,2.769541025,1,0.186783984,0.811836004,red
444,-10.81679551,7.75678797,0.943447948,7.84,0.36452198,2.037178516,1,0.833125651,0.166591167,red
445,-10.81649469,7.757207622,0.846493244,4.4,0.064726517,1.391758442,1,0.968101561,0.031844299,red
446,-10.8161855,7.757627725,0.843452752,18.1,2.921460629,2.878536224,1,0.231491253,0.767204642,red
447,-10.81588832,7.758047162,0.84480381,9.86,0.523742318,2.305007696,1,0.769267678,0.230340779,red
448,-10.81557754,7.758467333,0.96657896,23.4,5.045361996,3.073698282,1,0.079900838,0.918537855,red
449,-10.81527339,7.758887129,0.851472974,26.21,3.342881203,3.238158703,1,0.187442794,0.811178386,red
450,-10.81496891,7.759306928,0.977770925,24.45,-9999,-9999,1,-9999,-9999,black
451,-10.81465922,7.759726998,0.944051802,21.09,4.448551655,2.995628119,1,0.107737608,0.890748382,red
452,-10.81436893,7.760145991,0.974773824,8.07,2.050218344,1.919401765,1,0.35813272,0.640778124,red
453,-10.81406741,7.760565578,0.958763301,7.55,0.495921671,1.975332141,1,0.780061662,0.219565123,red
454,-10.81375809,7.760985572,0.928069115,12.48,0.331435382,2.470512152,1,0.847046793,0.152693689,red
455,-10.81345623,7.761405138,0.886540711,5.53,0.069570981,1.585845709,1,0.965755463,0.034186427,red
456,-10.8131497,7.761824935,0.975368977,14.06,4.225957394,2.476787567,1,0.120444022,0.8780635,red
457,-10.81284308,7.762244714,0.956252217,9.72,0.962648153,2.147821188,1,0.617459238,0.381891638,red
